Date,Exchange_Symbol,Close_Price
2020-11-19,NFLX,484.67
2020-11-18,NFLX,481.79
2020-11-17,NFLX,480.63
2020-11-16,NFLX,479.1
2020-11-13,NFLX,482.84
2020-11-12,NFLX,486.77
2020-11-11,NFLX,490.76
2020-11-10,NFLX,480.24
2020-11-09,NFLX,470.5
2020-11-06,NFLX,514.73
2020-11-05,NFLX,513.76
2020-11-04,NFLX,496.95
2020-11-03,NFLX,487.22
2020-11-02,NFLX,484.12
2020-10-30,NFLX,475.74
2020-10-29,NFLX,504.21
2020-10-28,NFLX,486.24
2020-10-27,NFLX,488.93
2020-10-26,NFLX,488.24
2020-10-23,NFLX,488.28
2020-10-22,NFLX,485.23
2020-10-21,NFLX,489.05
2020-10-20,NFLX,525.42
2020-10-19,NFLX,530.72
2020-10-16,NFLX,530.79
2020-10-15,NFLX,541.94
2020-10-14,NFLX,541.45
2020-10-13,NFLX,554.09
2020-10-12,NFLX,539.81
2020-10-09,NFLX,539.44
2020-10-08,NFLX,531.79
2020-10-07,NFLX,534.66
2020-10-06,NFLX,505.87
2020-10-05,NFLX,520.65
2020-10-02,NFLX,503.06
2020-10-01,NFLX,527.51
2020-09-30,NFLX,500.03
2020-09-29,NFLX,493.48
2020-09-28,NFLX,490.65
2020-09-25,NFLX,482.88
2020-09-24,NFLX,473.08
2020-09-23,NFLX,470.61
2020-09-22,NFLX,491.17
2020-09-21,NFLX,487.35
2020-09-18,NFLX,469.96
2020-09-17,NFLX,470.2
2020-09-16,NFLX,483.86
2020-09-15,NFLX,495.99
2020-09-14,NFLX,476.26
2020-09-11,NFLX,482.03
2020-09-10,NFLX,480.67
2020-09-09,NFLX,500.19
2020-09-08,NFLX,507.02
2020-09-04,NFLX,516.05
2020-09-03,NFLX,525.75
2020-09-02,NFLX,552.84
2020-09-01,NFLX,556.55
2020-08-31,NFLX,529.56
2020-08-28,NFLX,523.89
2020-08-27,NFLX,526.27
2020-08-26,NFLX,547.53
2020-08-25,NFLX,490.58
2020-08-24,NFLX,488.81
2020-08-21,NFLX,492.31
2020-08-20,NFLX,497.9
2020-08-19,NFLX,484.53
2020-08-18,NFLX,491.87
2020-08-17,NFLX,482.35
2020-08-14,NFLX,482.68
2020-08-13,NFLX,481.33
2020-08-12,NFLX,475.47
2020-08-11,NFLX,466.93
2020-08-10,NFLX,483.38
2020-08-07,NFLX,494.73
2020-08-06,NFLX,509.08
2020-08-05,NFLX,502.11
2020-08-04,NFLX,509.64
2020-08-03,NFLX,498.62
2020-07-31,NFLX,488.88
2020-07-30,NFLX,485.8
2020-07-29,NFLX,484.48
2020-07-28,NFLX,488.51
2020-07-27,NFLX,495.65
2020-07-24,NFLX,480.45
2020-07-23,NFLX,477.58
2020-07-22,NFLX,489.82
2020-07-21,NFLX,490.1
2020-07-20,NFLX,502.41
2020-07-17,NFLX,492.99
2020-07-16,NFLX,527.39
2020-07-15,NFLX,523.26
2020-07-14,NFLX,524.88
2020-07-13,NFLX,525.5
2020-07-10,NFLX,548.73
2020-07-09,NFLX,507.76
2020-07-08,NFLX,502.78
2020-07-07,NFLX,493.16
2020-07-06,NFLX,493.81
2020-07-02,NFLX,476.89
2020-07-01,NFLX,485.64
2020-06-30,NFLX,455.04
2020-06-29,NFLX,447.24
2020-06-26,NFLX,443.4
2020-06-25,NFLX,465.91
2020-06-24,NFLX,457.85
2020-06-23,NFLX,466.26
2020-06-22,NFLX,468.04
2020-06-19,NFLX,453.72
2020-06-18,NFLX,449.87
2020-06-17,NFLX,447.77
2020-06-16,NFLX,436.13
2020-06-15,NFLX,425.5
2020-06-12,NFLX,418.07
2020-06-11,NFLX,425.56
2020-06-10,NFLX,434.48
2020-06-09,NFLX,434.05
2020-06-08,NFLX,419.49
2020-06-05,NFLX,419.6
2020-06-04,NFLX,414.33
2020-06-03,NFLX,421.97
2020-06-02,NFLX,427.31
2020-06-01,NFLX,425.92
2020-05-29,NFLX,419.73
2020-05-28,NFLX,413.44
2020-05-27,NFLX,419.89
2020-05-26,NFLX,414.77
2020-05-22,NFLX,429.32
2020-05-21,NFLX,436.25
2020-05-20,NFLX,447.67
2020-05-19,NFLX,451.04
2020-05-18,NFLX,452.58
2020-05-15,NFLX,454.19
2020-05-14,NFLX,441.95
2020-05-13,NFLX,438.27
2020-05-12,NFLX,431.82
2020-05-11,NFLX,440.52
2020-05-08,NFLX,435.55
2020-05-07,NFLX,436.53
2020-05-06,NFLX,434.26
2020-05-05,NFLX,424.68
2020-05-04,NFLX,428.15
2020-05-01,NFLX,415.27
2020-04-30,NFLX,419.85
2020-04-29,NFLX,411.89
2020-04-28,NFLX,403.83
2020-04-27,NFLX,421.38
2020-04-24,NFLX,424.99
2020-04-23,NFLX,426.7
2020-04-22,NFLX,421.42
2020-04-21,NFLX,433.83
2020-04-20,NFLX,437.49
2020-04-17,NFLX,422.96
2020-04-16,NFLX,439.17
2020-04-15,NFLX,426.75
2020-04-14,NFLX,413.55
2020-04-13,NFLX,396.72
2020-04-09,NFLX,370.72
2020-04-08,NFLX,371.12
2020-04-07,NFLX,372.28
2020-04-06,NFLX,379.96
2020-04-03,NFLX,361.76
2020-04-02,NFLX,370.08
2020-04-01,NFLX,364.08
2020-03-31,NFLX,375.5
2020-03-30,NFLX,370.96
2020-03-27,NFLX,357.12
2020-03-26,NFLX,362.99
2020-03-25,NFLX,342.39
2020-03-24,NFLX,357.32
2020-03-23,NFLX,360.27
2020-03-20,NFLX,332.83
2020-03-19,NFLX,332.03
2020-03-18,NFLX,315.47
2020-03-17,NFLX,319.75
2020-03-16,NFLX,298.84
2020-03-13,NFLX,336.295
2020-03-12,NFLX,315.25
2020-03-11,NFLX,349.92
2020-03-10,NFLX,364.13
2020-03-09,NFLX,346.49
2020-03-06,NFLX,368.97
2020-03-05,NFLX,372.78
2020-03-04,NFLX,383.79
2020-03-03,NFLX,368.77
2020-03-02,NFLX,381.05
2020-02-28,NFLX,369.03
2020-02-27,NFLX,371.71
2020-02-26,NFLX,379.24
2020-02-25,NFLX,360.09
2020-02-24,NFLX,368.7
2020-02-21,NFLX,380.07
2020-02-20,NFLX,386.0
2020-02-19,NFLX,386.19
2020-02-18,NFLX,387.78
2020-02-14,NFLX,380.4
2020-02-13,NFLX,381.4
2020-02-12,NFLX,380.01
2020-02-11,NFLX,373.69
2020-02-10,NFLX,371.07
2020-02-07,NFLX,366.77
2020-02-06,NFLX,366.95
2020-02-05,NFLX,369.67
2020-02-04,NFLX,369.01
2020-02-03,NFLX,358.0
2020-01-31,NFLX,345.09
2020-01-30,NFLX,347.74
2020-01-29,NFLX,343.16
2020-01-28,NFLX,348.52
2020-01-27,NFLX,342.88
2020-01-24,NFLX,353.16
2020-01-23,NFLX,349.6
2020-01-22,NFLX,326.0
2020-01-21,NFLX,338.11
2020-01-17,NFLX,339.67
2020-01-16,NFLX,338.62
2020-01-15,NFLX,339.07
2020-01-14,NFLX,338.69
2020-01-13,NFLX,338.92
2020-01-10,NFLX,329.05
2020-01-09,NFLX,335.66
2020-01-08,NFLX,339.26
2020-01-07,NFLX,330.75
2020-01-06,NFLX,335.83
2020-01-03,NFLX,325.9
2020-01-02,NFLX,329.81
2019-12-31,NFLX,323.57
2019-12-30,NFLX,323.31
2019-12-27,NFLX,329.09
2019-12-26,NFLX,332.63
2019-12-24,NFLX,333.2
2019-12-23,NFLX,333.1
2019-12-20,NFLX,336.9
2019-12-19,NFLX,332.22
2019-12-18,NFLX,320.8
2019-12-17,NFLX,315.48
2019-12-16,NFLX,304.21
2019-12-13,NFLX,298.5
2019-12-12,NFLX,298.44
2019-12-11,NFLX,298.93
2019-12-10,NFLX,293.12
2019-12-09,NFLX,302.5
2019-12-06,NFLX,307.35
2019-12-05,NFLX,302.86
2019-12-04,NFLX,304.32
2019-12-03,NFLX,306.16
2019-12-02,NFLX,309.99
2019-11-29,NFLX,314.66
2019-11-27,NFLX,315.93
2019-11-26,NFLX,312.49
2019-11-25,NFLX,315.55
2019-11-22,NFLX,310.48
2019-11-21,NFLX,311.69
2019-11-20,NFLX,305.16
2019-11-19,NFLX,302.6
2019-11-18,NFLX,302.57
2019-11-15,NFLX,295.03
2019-11-14,NFLX,289.62
2019-11-13,NFLX,283.11
2019-11-12,NFLX,292.01
2019-11-11,NFLX,294.18
2019-11-08,NFLX,291.57
2019-11-07,NFLX,289.57
2019-11-06,NFLX,288.59
2019-11-05,NFLX,288.03
2019-11-04,NFLX,292.86
2019-11-01,NFLX,286.81
2019-10-31,NFLX,287.41
2019-10-30,NFLX,291.45
2019-10-29,NFLX,281.21
2019-10-28,NFLX,281.86
2019-10-25,NFLX,276.82
2019-10-24,NFLX,271.5
2019-10-23,NFLX,271.27
2019-10-22,NFLX,266.69
2019-10-21,NFLX,278.05
2019-10-18,NFLX,275.3
2019-10-17,NFLX,293.35
2019-10-16,NFLX,286.28
2019-10-15,NFLX,284.25
2019-10-14,NFLX,285.53
2019-10-11,NFLX,282.93
2019-10-10,NFLX,280.48
2019-10-09,NFLX,267.53
2019-10-08,NFLX,270.72
2019-10-07,NFLX,274.46
2019-10-04,NFLX,272.79
2019-10-03,NFLX,268.15
2019-10-02,NFLX,268.03
2019-10-01,NFLX,269.58
2019-09-30,NFLX,267.62
2019-09-27,NFLX,263.08
2019-09-26,NFLX,263.31
2019-09-25,NFLX,264.75
2019-09-24,NFLX,254.59
2019-09-23,NFLX,265.92
2019-09-20,NFLX,270.75
2019-09-19,NFLX,286.6
2019-09-18,NFLX,291.56
2019-09-17,NFLX,298.6
2019-09-16,NFLX,294.29
2019-09-13,NFLX,294.15
2019-09-12,NFLX,288.86
2019-09-11,NFLX,288.27
2019-09-10,NFLX,287.99
2019-09-09,NFLX,294.34
2019-09-06,NFLX,290.17
2019-09-05,NFLX,293.25
2019-09-04,NFLX,291.52
2019-09-03,NFLX,289.29
2019-08-30,NFLX,293.75
2019-08-29,NFLX,296.78
2019-08-28,NFLX,291.77
2019-08-27,NFLX,291.03
2019-08-26,NFLX,294.98
2019-08-23,NFLX,291.44
2019-08-22,NFLX,296.93
2019-08-21,NFLX,297.81
2019-08-20,NFLX,298.99
2019-08-19,NFLX,309.38
2019-08-16,NFLX,302.8
2019-08-15,NFLX,295.76
2019-08-14,NFLX,299.11
2019-08-13,NFLX,312.28
2019-08-12,NFLX,310.83
2019-08-09,NFLX,308.93
2019-08-08,NFLX,315.9
2019-08-07,NFLX,304.29
2019-08-06,NFLX,310.1
2019-08-05,NFLX,307.63
2019-08-02,NFLX,318.83
2019-08-01,NFLX,319.5
2019-07-31,NFLX,322.99
2019-07-30,NFLX,325.93
2019-07-29,NFLX,332.7
2019-07-26,NFLX,335.78
2019-07-25,NFLX,326.46
